image_id,run_model,status,error_message,model_id,model_split,id_match,split_match,ground_truth_total_calories,gemini_total_calories,abs_error_total_calories,pct_error_total_calories,ground_truth_total_protein,gemini_total_protein,abs_error_total_protein,pct_error_total_protein,ground_truth_total_carb,gemini_total_carb,abs_error_total_carb,pct_error_total_carb,ground_truth_total_fat,gemini_total_fat,abs_error_total_fat,pct_error_total_fat,ground_truth_total_mass,gemini_total_mass,abs_error_total_mass,pct_error_total_mass,raw_model_json
dish_1562704528,gemini-3.1-flash-lite-preview,ok,,dish_1562704528,test,True,True,148.903992,225.000000,76.096008,51.104075,6.272000,10.500000,4.228000,67.410714,18.760000,26.000000,7.240000,38.592751,5.264000,8.500000,3.236000,61.474164,56.000000,85.000000,29.000000,51.785714,"{""id"": ""dish_1562704528"", ""split"": ""test"", ""ingredients"": [{""id"": ""pizza_slice_001"", ""name"": ""cheese pizza slice"", ""grams"": 85.0, ""calories"": 225.0, ""fat"": 8.5, ""carb"": 26.0, ""protein"": 10.5}], ""total_calories"": 225.0, ""total_mass"": 85.0, ""total_fat"": 8.5, ""total_carb"": 26.0, ""total_protein"": 10.5}"
dish_1559590202,gemini-3.1-flash-lite-preview,ok,,dish_1559590202,test,True,True,316.725983,469.000000,152.274017,48.077526,41.438000,46.000000,4.562000,11.009219,22.757000,45.100000,22.343000,98.180780,5.983000,11.000000,5.017000,83.854254,311.000000,410.000000,99.000000,31.832797,"{""id"": ""dish_1559590202"", ""split"": ""test"", ""ingredients"": [{""id"": ""chicken_breast"", ""name"": ""grilled chicken breast"", ""grams"": 120.0, ""calories"": 198.0, ""fat"": 4.3, ""carb"": 0.0, ""protein"": 37.2}, {""id"": ""couscous"", ""name"": ""couscous with vegetables"", ""grams"": 150.0, ""calories"": 170.0, ""fat"": 1.5, ""carb"": 35.0, ""protein"": 5.0}, {""id"": ""asparagus"", ""name"": ""steamed asparagus"", ""grams"": 80.0, ""calories"": 16.0, ""fat"": 0.2, ""carb"": 3.1, ""protein"": 1.8}, {""id"": ""salad"", ""name"": ""lettuce salad with croutons"", ""grams"": 60.0, ""calories"": 85.0, ""fat"": 5.0, ""carb"": 7.0, ""protein"": 2.0}], ""total_calories"": 469.0, ""total_mass"": 410.0, ""total_fat"": 11.0, ""total_carb"": 45.1, ""total_protein"": 46.0}"
dish_1558640781,gemini-3.1-flash-lite-preview,ok,,dish_1558640781,test,True,True,80.079994,95.000000,14.920006,18.631378,0.462000,0.500000,0.038000,8.225108,21.559999,25.000000,3.440001,15.955478,0.308000,0.300000,0.008000,2.597403,154.000000,182.000000,28.000000,18.181818,"{""id"": ""dish_1558640781"", ""split"": ""test"", ""ingredients"": [{""id"": ""apple_001"", ""name"": ""apple"", ""grams"": 182.0, ""calories"": 95.0, ""fat"": 0.3, ""carb"": 25.0, ""protein"": 0.5}], ""total_calories"": 95.0, ""total_mass"": 182.0, ""total_fat"": 0.3, ""total_carb"": 25.0, ""total_protein"": 0.5}"
dish_1568401064,gemini-3.1-flash-lite-preview,ok,,dish_1568401064,test,True,True,787.709961,440.000000,347.709961,44.141877,108.667999,51.200000,57.467999,52.884013,18.445999,14.400000,4.045999,21.934290,31.225998,20.500000,10.725998,34.349576,572.000000,360.000000,212.000000,37.062937,"{""id"": ""dish_1568401064"", ""split"": ""test"", ""ingredients"": [{""id"": ""chicken_breast"", ""name"": ""grilled chicken breast"", ""grams"": 150.0, ""calories"": 249.0, ""fat"": 5.4, ""carb"": 0.0, ""protein"": 46.5}, {""id"": ""avocado"", ""name"": ""avocado"", ""grams"": 100.0, ""calories"": 160.0, ""fat"": 14.7, ""carb"": 8.5, ""protein"": 2.0}, {""id"": ""mixed_greens"", ""name"": ""mixed salad greens"", ""grams"": 50.0, ""calories"": 10.0, ""fat"": 0.2, ""carb"": 1.8, ""protein"": 1.0}, {""id"": ""broccoli"", ""name"": ""steamed broccoli"", ""grams"": 60.0, ""calories"": 21.0, ""fat"": 0.2, ""carb"": 4.1, ""protein"": 1.7}], ""total_calories"": 440.0, ""total_mass"": 360.0, ""total_fat"": 20.5, ""total_carb"": 14.4, ""total_protein"": 51.2}"
dish_1563391989,gemini-3.1-flash-lite-preview,ok,,dish_1563391989,test,True,True,462.847504,414.000000,48.847504,10.553693,56.331486,51.600000,4.731486,8.399363,15.968175,35.200000,19.231825,120.438466,34.812225,6.200000,28.612225,82.190165,464.000000,380.000000,84.000000,18.103448,"{""id"": ""dish_1563391989"", ""split"": ""test"", ""ingredients"": [{""id"": ""grilled_chicken"", ""name"": ""grilled chicken breast"", ""grams"": 150.0, ""calories"": 248.0, ""fat"": 5.4, ""carb"": 0.0, ""protein"": 46.0}, {""id"": ""steamed_broccoli"", ""name"": ""steamed broccoli"", ""grams"": 80.0, ""calories"": 27.0, ""fat"": 0.3, ""carb"": 5.6, ""protein"": 2.3}, {""id"": ""zucchini"", ""name"": ""sliced zucchini"", ""grams"": 50.0, ""calories"": 9.0, ""fat"": 0.2, ""carb"": 1.6, ""protein"": 0.6}, {""id"": ""rice_mix"", ""name"": ""rice and herb mix"", ""grams"": 100.0, ""calories"": 130.0, ""fat"": 0.3, ""carb"": 28.0, ""protein"": 2.7}], ""total_calories"": 414.0, ""total_mass"": 380.0, ""total_fat"": 6.2, ""total_carb"": 35.2, ""total_protein"": 51.6}"
dish_1559925174,gemini-3.1-flash-lite-preview,ok,,dish_1559925174,test,True,True,88.349998,65.200000,23.149998,26.202602,1.085000,1.300000,0.215000,19.815668,21.700001,15.600000,6.100001,28.110602,0.465000,0.750000,0.285000,61.290323,155.000000,183.000000,28.000000,18.064516,"{""id"": ""dish_1559925174"", ""split"": ""test"", ""ingredients"": [{""id"": ""strawberries_001"", ""name"": ""strawberries"", ""grams"": 150.0, ""calories"": 48.0, ""fat"": 0.5, ""carb"": 11.5, ""protein"": 1.0}, {""id"": ""blueberries_001"", ""name"": ""blueberries"", ""grams"": 15.0, ""calories"": 8.5, ""fat"": 0.1, ""carb"": 2.1, ""protein"": 0.1}, {""id"": ""raspberries_001"", ""name"": ""raspberries"", ""grams"": 10.0, ""calories"": 5.2, ""fat"": 0.1, ""carb"": 1.2, ""protein"": 0.1}, {""id"": ""blackberries_001"", ""name"": ""blackberries"", ""grams"": 8.0, ""calories"": 3.5, ""fat"": 0.05, ""carb"": 0.8, ""protein"": 0.1}], ""total_calories"": 65.2, ""total_mass"": 183.0, ""total_fat"": 0.75, ""total_carb"": 15.6, ""total_protein"": 1.3}"
dish_1559157919,gemini-3.1-flash-lite-preview,ok,,dish_1559157919,test,True,True,37.094574,77.300000,40.205426,108.386272,0.990958,3.200000,2.209042,222.919841,1.523364,5.800000,4.276636,280.736318,3.328461,5.600000,2.271539,68.245925,39.000000,93.000000,54.000000,138.461538,"{""id"": ""dish_1559157919"", ""split"": ""test"", ""ingredients"": [{""id"": ""arugula_001"", ""name"": ""arugula"", ""grams"": 30.0, ""calories"": 7.5, ""fat"": 0.2, ""carb"": 1.1, ""protein"": 0.8}, {""id"": ""spinach_001"", ""name"": ""spinach"", ""grams"": 40.0, ""calories"": 9.2, ""fat"": 0.1, ""carb"": 1.4, ""protein"": 1.1}, {""id"": ""blueberries_001"", ""name"": ""blueberries"", ""grams"": 15.0, ""calories"": 8.6, ""fat"": 0.1, ""carb"": 2.2, ""protein"": 0.1}, {""id"": ""walnuts_001"", ""name"": ""walnuts"", ""grams"": 8.0, ""calories"": 52.0, ""fat"": 5.2, ""carb"": 1.1, ""protein"": 1.2}], ""total_calories"": 77.3, ""total_mass"": 93.0, ""total_fat"": 5.6, ""total_carb"": 5.8, ""total_protein"": 3.2}"
dish_1558722707,gemini-3.1-flash-lite-preview,ok,,dish_1558722707,test,True,True,19.260000,25.200000,5.940000,30.841121,0.963000,1.200000,0.237000,24.610592,4.173000,5.500000,1.327000,31.799665,0.214000,0.300000,0.086000,40.186916,107.000000,140.000000,33.000000,30.841121,"{""id"": ""dish_1558722707"", ""split"": ""test"", ""ingredients"": [{""id"": ""cherry_tomatoes"", ""name"": ""cherry tomatoes"", ""grams"": 140.0, ""calories"": 25.2, ""fat"": 0.3, ""carb"": 5.5, ""protein"": 1.2}], ""total_calories"": 25.2, ""total_mass"": 140.0, ""total_fat"": 0.3, ""total_carb"": 5.5, ""total_protein"": 1.2}"
dish_1558375732,gemini-3.1-flash-lite-preview,ok,,dish_1558375732,test,True,True,45.540001,52.500000,6.959999,15.283265,0.462000,0.500000,0.038000,8.225108,11.880000,13.500000,1.620000,13.636364,0.132000,0.100000,0.032000,24.242424,66.000000,75.000000,9.000000,13.636364,"{""id"": ""dish_1558375732"", ""split"": ""test"", ""ingredients"": [{""id"": ""grapes_001"", ""name"": ""red grapes"", ""grams"": 75.0, ""calories"": 52.5, ""fat"": 0.1, ""carb"": 13.5, ""protein"": 0.5}], ""total_calories"": 52.5, ""total_mass"": 75.0, ""total_fat"": 0.1, ""total_carb"": 13.5, ""total_protein"": 0.5}"
dish_1567526888,gemini-3.1-flash-lite-preview,ok,,dish_1567526888,test,True,True,479.179993,262.000000,217.179993,45.323260,47.294998,25.200000,22.094998,46.717410,51.193001,38.200000,12.993001,25.380425,7.590000,1.500000,6.090000,80.237154,816.000000,520.000000,296.000000,36.274510,"{""id"": ""dish_1567526888"", ""split"": ""test"", ""ingredients"": [{""id"": ""egg_whites"", ""name"": ""egg whites"", ""grams"": 200.0, ""calories"": 104.0, ""fat"": 0.3, ""carb"": 1.5, ""protein"": 21.8}, {""id"": ""salsa_verde"", ""name"": ""salsa verde"", ""grams"": 60.0, ""calories"": 25.0, ""fat"": 0.5, ""carb"": 5.0, ""protein"": 1.0}, {""id"": ""watermelon"", ""name"": ""watermelon"", ""grams"": 100.0, ""calories"": 30.0, ""fat"": 0.2, ""carb"": 7.6, ""protein"": 0.6}, {""id"": ""strawberries"", ""name"": ""strawberries"", ""grams"": 50.0, ""calories"": 16.0, ""fat"": 0.2, ""carb"": 3.8, ""protein"": 0.3}, {""id"": ""blueberries"", ""name"": ""blueberries"", ""grams"": 30.0, ""calories"": 17.0, ""fat"": 0.2, ""carb"": 4.3, ""protein"": 0.2}, {""id"": ""sweet_potato"", ""name"": ""sweet potato"", ""grams"": 80.0, ""calories"": 70.0, ""fat"": 0.1, ""carb"": 16.0, ""protein"": 1.3}], ""total_calories"": 262.0, ""total_mass"": 520.0, ""total_fat"": 1.5, ""total_carb"": 38.2, ""total_protein"": 25.2}"
dish_1561575506,gemini-3.1-flash-lite-preview,ok,,dish_1561575506,test,True,True,562.043274,550.000000,12.043274,2.142766,45.891098,43.200000,2.691098,5.864096,23.645262,30.000000,6.354738,26.875312,30.339838,29.700000,0.639838,2.108904,393.000000,400.000000,7.000000,1.781170,"{""id"": ""dish_1561575506"", ""split"": ""test"", ""ingredients"": [{""id"": ""beef_steak"", ""name"": ""grilled beef steak"", ""grams"": 150.0, ""calories"": 375.0, ""fat"": 24.0, ""carb"": 0.0, ""protein"": 39.0}, {""id"": ""roasted_potatoes"", ""name"": ""roasted potatoes"", ""grams"": 100.0, ""calories"": 130.0, ""fat"": 4.0, ""carb"": 22.0, ""protein"": 2.0}, {""id"": ""cauliflower"", ""name"": ""steamed cauliflower"", ""grams"": 80.0, ""calories"": 20.0, ""fat"": 0.2, ""carb"": 4.0, ""protein"": 1.5}, {""id"": ""eggplant"", ""name"": ""roasted eggplant"", ""grams"": 70.0, ""calories"": 25.0, ""fat"": 1.5, ""carb"": 4.0, ""protein"": 0.7}], ""total_calories"": 550.0, ""total_mass"": 400.0, ""total_fat"": 29.7, ""total_carb"": 30.0, ""total_protein"": 43.2}"
dish_1561405934,gemini-3.1-flash-lite-preview,ok,,dish_1561405934,test,True,True,287.331848,453.000000,165.668152,57.657428,25.268143,49.100000,23.831857,94.315823,21.346516,38.000000,16.653484,78.014998,11.362256,13.600000,2.237744,19.694540,243.000000,410.000000,167.000000,68.724280,"{""id"": ""dish_1561405934"", ""split"": ""test"", ""ingredients"": [{""id"": ""pizza_slice"", ""name"": ""cheese pizza"", ""grams"": 60.0, ""calories"": 160.0, ""fat"": 6.0, ""carb"": 20.0, ""protein"": 7.0}, {""id"": ""broccoli"", ""name"": ""steamed broccoli"", ""grams"": 100.0, ""calories"": 35.0, ""fat"": 0.4, ""carb"": 7.0, ""protein"": 2.8}, {""id"": ""chicken"", ""name"": ""roasted chicken breast"", ""grams"": 120.0, ""calories"": 198.0, ""fat"": 4.2, ""carb"": 0.0, ""protein"": 37.0}, {""id"": ""carrots"", ""name"": ""roasted carrots"", ""grams"": 80.0, ""calories"": 35.0, ""fat"": 1.5, ""carb"": 8.0, ""protein"": 0.8}, {""id"": ""greens"", ""name"": ""saut\u00e9ed leafy greens"", ""grams"": 50.0, ""calories"": 25.0, ""fat"": 1.5, ""carb"": 3.0, ""protein"": 1.5}], ""total_calories"": 453.0, ""total_mass"": 410.0, ""total_fat"": 13.6, ""total_carb"": 38.0, ""total_protein"": 49.1}"
dish_1558116146,gemini-3.1-flash-lite-preview,ok,,dish_1558116146,test,True,True,76.589996,103.500000,26.910004,35.135142,0.777000,1.100000,0.323000,41.570142,19.980001,27.000000,7.019999,35.135128,0.222000,0.200000,0.022000,9.909910,111.000000,150.000000,39.000000,35.135135,"{""id"": ""dish_1558116146"", ""split"": ""test"", ""ingredients"": [{""id"": ""grapes_001"", ""name"": ""red and green grapes"", ""grams"": 150.0, ""calories"": 103.5, ""fat"": 0.2, ""carb"": 27.0, ""protein"": 1.1}], ""total_calories"": 103.5, ""total_mass"": 150.0, ""total_fat"": 0.2, ""total_carb"": 27.0, ""total_protein"": 1.1}"
dish_1563207277,gemini-3.1-flash-lite-preview,ok,,dish_1563207277,test,True,True,153.089996,75.000000,78.089996,51.009209,1.300000,1.300000,0.000000,0.000000,23.700001,17.500000,6.200001,26.160341,6.100000,0.100000,6.000000,98.360656,106.000000,85.000000,21.000000,19.811321,"{""id"": ""dish_1563207277"", ""split"": ""test"", ""ingredients"": [{""id"": ""sweet_potato_roasted"", ""name"": ""roasted sweet potato"", ""grams"": 85.0, ""calories"": 75.0, ""fat"": 0.1, ""carb"": 17.5, ""protein"": 1.3}], ""total_calories"": 75.0, ""total_mass"": 85.0, ""total_fat"": 0.1, ""total_carb"": 17.5, ""total_protein"": 1.3}"
dish_1565022062,gemini-3.1-flash-lite-preview,ok,,dish_1565022062,test,True,True,234.606583,443.000000,208.393417,88.826756,19.271049,28.500000,9.228951,47.890237,30.903877,28.800000,2.103877,6.807809,2.846122,25.700000,22.853878,802.983077,366.000000,270.000000,96.000000,26.229508,"{""id"": ""dish_1565022062"", ""split"": ""test"", ""ingredients"": [{""id"": ""mozzarella_cheese"", ""name"": ""mozzarella cheese"", ""grams"": 120.0, ""calories"": 336.0, ""fat"": 25.2, ""carb"": 3.6, ""protein"": 26.4}, {""id"": ""sweet_potato"", ""name"": ""roasted sweet potato"", ""grams"": 80.0, ""calories"": 72.0, ""fat"": 0.1, ""carb"": 16.8, ""protein"": 1.3}, {""id"": ""mixed_berries"", ""name"": ""raspberries and blackberries"", ""grams"": 70.0, ""calories"": 35.0, ""fat"": 0.4, ""carb"": 8.4, ""protein"": 0.8}], ""total_calories"": 443.0, ""total_mass"": 270.0, ""total_fat"": 25.7, ""total_carb"": 28.8, ""total_protein"": 28.5}"
dish_1558720364,gemini-3.1-flash-lite-preview,ok,,dish_1558720364,test,True,True,73.839996,95.000000,21.160004,28.656562,0.426000,0.500000,0.074000,17.370892,19.879999,25.000000,5.120001,25.754533,0.284000,0.300000,0.016000,5.633803,142.000000,180.000000,38.000000,26.760563,"{""id"": ""dish_1558720364"", ""split"": ""test"", ""ingredients"": [{""id"": ""apple_001"", ""name"": ""apple"", ""grams"": 180.0, ""calories"": 95.0, ""fat"": 0.3, ""carb"": 25.0, ""protein"": 0.5}], ""total_calories"": 95.0, ""total_mass"": 180.0, ""total_fat"": 0.3, ""total_carb"": 25.0, ""total_protein"": 0.5}"
