image_id,run_model,status,error_message,model_id,model_split,id_match,split_match,ground_truth_total_calories,gemini_total_calories,abs_error_total_calories,pct_error_total_calories,ground_truth_total_protein,gemini_total_protein,abs_error_total_protein,pct_error_total_protein,ground_truth_total_carb,gemini_total_carb,abs_error_total_carb,pct_error_total_carb,ground_truth_total_fat,gemini_total_fat,abs_error_total_fat,pct_error_total_fat,ground_truth_total_mass,gemini_total_mass,abs_error_total_mass,pct_error_total_mass,raw_model_json
dish_1564774805,gemini-2.5-flash,ok,,,,,,621.091003,334.000000,287.091003,46.223662,44.937073,40.800000,4.137073,9.206370,15.256662,6.600000,8.656662,56.740210,41.685188,15.400000,26.285188,63.056422,353.000000,250.000000,103.000000,29.178470,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Broccoli"", ""grams"": 100, ""ml"": null, ""calories"": 34, ""fat"": 0.4, ""carb"": 6.6, ""protein"": 2.8, ""sugar"": 1.7, ""confidence"": 0.9}, {""id"": ""ingr_0000000200"", ""name"": ""Baked Salmon"", ""grams"": 150, ""ml"": null, ""calories"": 300, ""fat"": 15, ""carb"": 0, ""protein"": 38, ""sugar"": 0, ""confidence"": 0.8}], ""total_calories"": 334, ""total_mass"": 250, ""total_fat"": 15.4, ""total_carb"": 6.6, ""total_protein"": 40.8, ""total_sugar"": 1.7, ""error"": null}"
dish_1558031628,gemini-2.5-flash,ok,,,,,,31.280001,51.000000,19.719999,63.043473,0.736000,1.200000,0.464000,63.043478,7.360000,12.200000,4.840000,65.760870,0.184000,0.300000,0.116000,63.043478,92.000000,150.000000,58.000000,63.043478,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Cantaloupe"", ""grams"": 150, ""ml"": null, ""calories"": 51, ""fat"": 0.3, ""carb"": 12.2, ""protein"": 1.2, ""sugar"": 11.8, ""confidence"": 0.95}], ""total_calories"": 51, ""total_mass"": 150, ""total_fat"": 0.3, ""total_carb"": 12.2, ""total_protein"": 1.2, ""total_sugar"": 11.8, ""error"": null}"
dish_1563221054,gemini-2.5-flash,ok,,,,,,298.877594,488.000000,189.122406,63.277546,26.901321,40.200000,13.298679,49.435041,6.509885,15.600000,9.090115,139.635570,17.891090,30.000000,12.108910,67.681231,170.000000,320.000000,150.000000,88.235294,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Pork"", ""grams"": 150, ""ml"": null, ""calories"": 375, ""fat"": 25.5, ""carb"": 0, ""protein"": 34.5, ""sugar"": 0, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Spinach"", ""grams"": 100, ""ml"": null, ""calories"": 23, ""fat"": 0.4, ""carb"": 3.6, ""protein"": 2.9, ""sugar"": 0.4, ""confidence"": 0.9}, {""id"": ""ingr_0000000194"", ""name"": ""Mixed greens"", ""grams"": 50, ""ml"": null, ""calories"": 10, ""fat"": 0.1, ""carb"": 2, ""protein"": 0.8, ""sugar"": 0.8, ""confidence"": 0.8}, {""id"": ""ingr_0000000195"", ""name"": ""Croutons"", ""grams"": 20, ""ml"": null, ""calories"": 80, ""fat"": 4, ""carb"": 10, ""protein"": 2, ""sugar"": 0.5, ""confidence"": 0.7}], ""total_calories"": 488, ""total_mass"": 320, ""total_fat"": 30, ""total_carb"": 15.6, ""total_protein"": 40.2, ""total_sugar"": 1.7, ""error"": null}"
dish_1560975628,gemini-2.5-flash,ok,,,,,,348.272644,973.000000,624.727356,179.378819,27.610699,46.000000,18.389301,66.602084,32.350925,79.000000,46.649075,144.197036,12.463076,53.000000,40.536924,325.256173,296.000000,500.000000,204.000000,68.918919,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Caesar salad"", ""grams"": 150, ""ml"": null, ""calories"": 240, ""fat"": 18, ""carb"": 12, ""protein"": 8, ""sugar"": 3, ""confidence"": 0.9}, {""id"": ""ingr_0000000002"", ""name"": ""Pizza slice"", ""grams"": 100, ""ml"": null, ""calories"": 266, ""fat"": 10, ""carb"": 33, ""protein"": 11, ""sugar"": 4, ""confidence"": 0.9}, {""id"": ""ingr_0000000003"", ""name"": ""Chicken wings"", ""grams"": 120, ""ml"": null, ""calories"": 360, ""fat"": 24, ""carb"": 12, ""protein"": 24, ""sugar"": 2, ""confidence"": 0.8}, {""id"": ""ingr_0000000004"", ""name"": ""Brown rice"", ""grams"": 80, ""ml"": null, ""calories"": 90, ""fat"": 1, ""carb"": 19, ""protein"": 2, ""sugar"": 0, ""confidence"": 0.8}, {""id"": ""ingr_0000000005"", ""name"": ""Broccoli"", ""grams"": 50, ""ml"": null, ""calories"": 17, ""fat"": 0, ""carb"": 3, ""protein"": 1, ""sugar"": 1, ""confidence"": 0.9}], ""total_calories"": 973, ""total_mass"": 500, ""total_fat"": 53, ""total_carb"": 79, ""total_protein"": 46, ""total_sugar"": 10, ""error"": null}"
dish_1558718009,gemini-2.5-flash,ok,,,,,,25.840000,51.000000,25.160000,97.368421,0.608000,1.200000,0.592000,97.368421,6.080000,12.100000,6.020000,99.013158,0.152000,0.300000,0.148000,97.368421,76.000000,150.000000,74.000000,97.368421,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Cantaloupe"", ""grams"": 150, ""ml"": null, ""calories"": 51, ""fat"": 0.3, ""carb"": 12.1, ""protein"": 1.2, ""sugar"": 11.9, ""confidence"": 0.9}], ""total_calories"": 51, ""total_mass"": 150, ""total_fat"": 0.3, ""total_carb"": 12.1, ""total_protein"": 1.2, ""total_sugar"": 11.9, ""error"": null}"
dish_1558639362,gemini-2.5-flash,ok,,,,,,156.179001,235.000000,78.820999,50.468372,3.902000,6.400000,2.498000,64.018452,37.420002,55.300000,17.879998,47.781927,1.420000,1.500000,0.080000,5.633803,342.000000,502.000000,160.000000,46.783626,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Apple"", ""grams"": 182.0, ""ml"": null, ""calories"": 95.0, ""fat"": 0.3, ""carb"": 25.1, ""protein"": 0.5, ""sugar"": 19.0, ""confidence"": 0.95}, {""id"": ""ingr_0000000193"", ""name"": ""Carrots"", ""grams"": 100.0, ""ml"": null, ""calories"": 41.0, ""fat"": 0.2, ""carb"": 9.6, ""protein"": 0.9, ""sugar"": 4.7, ""confidence"": 0.95}, {""id"": ""ingr_0000000194"", ""name"": ""Cauliflower"", ""grams"": 150.0, ""ml"": null, ""calories"": 38.0, ""fat"": 0.3, ""carb"": 7.6, ""protein"": 2.9, ""sugar"": 3.0, ""confidence"": 0.95}, {""id"": ""ingr_0000000195"", ""name"": ""Corn on the cob"", ""grams"": 70.0, ""ml"": null, ""calories"": 61.0, ""fat"": 0.7, ""carb"": 13.0, ""protein"": 2.1, ""sugar"": 4.5, ""confidence"": 0.95}], ""total_calories"": 235.0, ""total_mass"": 502.0, ""total_fat"": 1.5, ""total_carb"": 55.3, ""total_protein"": 6.4, ""total_sugar"": 31.2, ""error"": null}"
dish_1566414342,gemini-2.5-flash,ok,,,,,,846.367065,660.000000,186.367065,22.019650,83.577950,35.000000,48.577950,58.122926,53.343304,61.000000,7.656696,14.353622,31.578682,31.000000,0.578682,1.832508,552.000000,450.000000,102.000000,18.478261,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Roasted Potatoes"", ""grams"": 150, ""ml"": null, ""calories"": 130, ""fat"": 3, ""carb"": 24, ""protein"": 2, ""sugar"": 1, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Couscous Salad"", ""grams"": 120, ""ml"": null, ""calories"": 180, ""fat"": 8, ""carb"": 22, ""protein"": 5, ""sugar"": 3, ""confidence"": 0.8}, {""id"": ""ingr_0000000194"", ""name"": ""Creamy Chicken and Vegetable Bake"", ""grams"": 180, ""ml"": null, ""calories"": 350, ""fat"": 20, ""carb"": 15, ""protein"": 28, ""sugar"": 4, ""confidence"": 0.7}], ""total_calories"": 660, ""total_mass"": 450, ""total_fat"": 31, ""total_carb"": 61, ""total_protein"": 35, ""total_sugar"": 8, ""error"": null}"
dish_1568666061,gemini-2.5-flash,ok,,,,,,260.434052,658.000000,397.565948,152.655133,15.994325,45.000000,29.005675,181.349791,29.812946,54.000000,24.187054,81.129366,9.433980,30.000000,20.566020,217.999402,253.000000,460.000000,207.000000,81.818182,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Pizza slice"", ""grams"": 100, ""ml"": null, ""calories"": 266, ""fat"": 10, ""carb"": 33, ""protein"": 11, ""sugar"": 3, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Chicken breast"", ""grams"": 80, ""ml"": null, ""calories"": 136, ""fat"": 3, ""carb"": 0, ""protein"": 26, ""sugar"": 0, ""confidence"": 0.9}, {""id"": ""ingr_0000000194"", ""name"": ""Caesar salad"", ""grams"": 150, ""ml"": null, ""calories"": 195, ""fat"": 16, ""carb"": 10, ""protein"": 4, ""sugar"": 3, ""confidence"": 0.8}, {""id"": ""ingr_0000000195"", ""name"": ""Brussels sprouts"", ""grams"": 60, ""ml"": null, ""calories"": 26, ""fat"": 0, ""carb"": 5, ""protein"": 2, ""sugar"": 1, ""confidence"": 0.8}, {""id"": ""ingr_0000000196"", ""name"": ""Kale salad"", ""grams"": 70, ""ml"": null, ""calories"": 35, ""fat"": 1, ""carb"": 6, ""protein"": 2, ""sugar"": 1, ""confidence"": 0.8}], ""total_calories"": 658, ""total_mass"": 460, ""total_fat"": 30, ""total_carb"": 54, ""total_protein"": 45, ""total_sugar"": 8, ""error"": null}"
dish_1562704528,gemini-2.5-flash,ok,,,,,,148.903992,135.000000,13.903992,9.337555,6.272000,8.000000,1.728000,27.551020,18.760000,15.000000,3.760000,20.042644,5.264000,5.000000,0.264000,5.015198,56.000000,50.000000,6.000000,10.714286,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Pizza slice"", ""grams"": 50, ""ml"": null, ""calories"": 135, ""fat"": 5, ""carb"": 15, ""protein"": 8, ""sugar"": 2, ""confidence"": 0.9}], ""total_calories"": 135, ""total_mass"": 50, ""total_fat"": 5, ""total_carb"": 15, ""total_protein"": 8, ""total_sugar"": 2, ""error"": null}"
dish_1559590202,gemini-2.5-flash,ok,,,,,,316.725983,481.000000,164.274017,51.866290,41.438000,45.500000,4.062000,9.802597,22.757000,43.000000,20.243000,88.952850,5.983000,14.300000,8.317000,139.010530,311.000000,430.000000,119.000000,38.263666,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Chicken breast"", ""grams"": 120, ""ml"": null, ""calories"": 198, ""fat"": 4.8, ""carb"": 0, ""protein"": 37.2, ""sugar"": 0, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Couscous"", ""grams"": 150, ""ml"": null, ""calories"": 167, ""fat"": 0.2, ""carb"": 34.8, ""protein"": 5.7, ""sugar"": 0, ""confidence"": 0.9}, {""id"": ""ingr_0000000194"", ""name"": ""Asparagus"", ""grams"": 80, ""ml"": null, ""calories"": 16, ""fat"": 0.2, ""carb"": 3.2, ""protein"": 1.8, ""sugar"": 1.6, ""confidence"": 0.9}, {""id"": ""ingr_0000000195"", ""name"": ""Mixed green salad"", ""grams"": 50, ""ml"": null, ""calories"": 10, ""fat"": 0.1, ""carb"": 2, ""protein"": 0.8, ""sugar"": 1, ""confidence"": 0.9}, {""id"": ""ingr_0000000196"", ""name"": ""Salad dressing"", ""grams"": 30, ""ml"": null, ""calories"": 90, ""fat"": 9, ""carb"": 3, ""protein"": 0, ""sugar"": 2, ""confidence"": 0.8}], ""total_calories"": 481, ""total_mass"": 430, ""total_fat"": 14.3, ""total_carb"": 43, ""total_protein"": 45.5, ""total_sugar"": 4.6, ""error"": null}"
dish_1558640781,gemini-2.5-flash,ok,,,,,,80.079994,95.000000,14.920006,18.631378,0.462000,0.500000,0.038000,8.225108,21.559999,25.100000,3.540001,16.419300,0.308000,0.300000,0.008000,2.597403,154.000000,182.000000,28.000000,18.181818,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""apple"", ""grams"": 182, ""ml"": null, ""calories"": 95, ""fat"": 0.3, ""carb"": 25.1, ""protein"": 0.5, ""sugar"": 19, ""confidence"": 1.0}], ""total_calories"": 95, ""total_mass"": 182, ""total_fat"": 0.3, ""total_carb"": 25.1, ""total_protein"": 0.5, ""total_sugar"": 19, ""error"": null}"
dish_1568401064,gemini-2.5-flash,ok,,,,,,787.709961,656.000000,131.709961,16.720616,108.667999,67.400000,41.267999,37.976221,18.445999,23.200000,4.754001,25.772532,31.225998,35.200000,3.974002,12.726581,572.000000,500.000000,72.000000,12.587413,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Chicken breast"", ""grams"": 150, ""ml"": null, ""calories"": 249, ""fat"": 7.5, ""carb"": 0, ""protein"": 46.5, ""sugar"": 0, ""confidence"": 0.9}, {""id"": ""ingr_0000000002"", ""name"": ""Avocado"", ""grams"": 100, ""ml"": null, ""calories"": 160, ""fat"": 14.7, ""carb"": 8.5, ""protein"": 2, ""sugar"": 0.7, ""confidence"": 0.9}, {""id"": ""ingr_0000000003"", ""name"": ""Mixed greens"", ""grams"": 50, ""ml"": null, ""calories"": 15, ""fat"": 0.2, ""carb"": 2.9, ""protein"": 1.2, ""sugar"": 0.6, ""confidence"": 0.8}, {""id"": ""ingr_0000000004"", ""name"": ""Broccoli"", ""grams"": 50, ""ml"": null, ""calories"": 17, ""fat"": 0.2, ""carb"": 3.4, ""protein"": 1.2, ""sugar"": 0.7, ""confidence"": 0.8}, {""id"": ""ingr_0000000005"", ""name"": ""Shredded carrots"", ""grams"": 50, ""ml"": null, ""calories"": 21, ""fat"": 0.1, ""carb"": 4.9, ""protein"": 0.5, ""sugar"": 2.4, ""confidence"": 0.7}, {""id"": ""ingr_0000000006"", ""name"": ""Tuna salad"", ""grams"": 100, ""ml"": null, ""calories"": 194, ""fat"": 12.5, ""carb"": 3.5, ""protein"": 16, ""sugar"": 1.5, ""confidence"": 0.7}], ""total_calories"": 656, ""total_mass"": 500, ""total_fat"": 35.2, ""total_carb"": 23.2, ""total_protein"": 67.4, ""total_sugar"": 5.9, ""error"": null}"
dish_1563391989,gemini-2.5-flash,ok,,,,,,462.847504,488.500000,25.652496,5.542321,56.331486,52.700000,3.631486,6.446636,15.968175,41.400000,25.431825,159.265696,34.812225,13.300000,21.512225,61.795030,464.000000,430.000000,34.000000,7.327586,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Chicken breast"", ""grams"": 150, ""ml"": null, ""calories"": 248, ""fat"": 7.5, ""carb"": 0, ""protein"": 46.5, ""sugar"": 0, ""confidence"": 0.9}, {""id"": ""ingr_0000000002"", ""name"": ""White rice"", ""grams"": 100, ""ml"": null, ""calories"": 130, ""fat"": 0.3, ""carb"": 28.2, ""protein"": 2.7, ""sugar"": 0.1, ""confidence"": 0.8}, {""id"": ""ingr_0000000003"", ""name"": ""Broccoli"", ""grams"": 80, ""ml"": null, ""calories"": 27, ""fat"": 0.3, ""carb"": 5.6, ""protein"": 1.9, ""sugar"": 1.1, ""confidence"": 0.9}, {""id"": ""ingr_0000000004"", ""name"": ""Zucchini"", ""grams"": 50, ""ml"": null, ""calories"": 8.5, ""fat"": 0.2, ""carb"": 1.6, ""protein"": 0.6, ""sugar"": 1, ""confidence"": 0.85}, {""id"": ""ingr_0000000005"", ""name"": ""Curry sauce"", ""grams"": 50, ""ml"": null, ""calories"": 75, ""fat"": 5, ""carb"": 6, ""protein"": 1, ""sugar"": 2, ""confidence"": 0.75}], ""total_calories"": 488.5, ""total_mass"": 430, ""total_fat"": 13.3, ""total_carb"": 41.4, ""total_protein"": 52.7, ""total_sugar"": 4.2, ""error"": null}"
dish_1559925174,gemini-2.5-flash,ok,,,,,,88.349998,48.000000,40.349998,45.670627,1.085000,1.000000,0.085000,7.834101,21.700001,11.800000,9.900001,45.622122,0.465000,0.500000,0.035000,7.526882,155.000000,130.000000,25.000000,16.129032,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""strawberries"", ""grams"": 100, ""ml"": null, ""calories"": 32, ""fat"": 0.3, ""carb"": 7.7, ""protein"": 0.7, ""sugar"": 4.9, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""blueberries"", ""grams"": 15, ""ml"": null, ""calories"": 9, ""fat"": 0.1, ""carb"": 2.4, ""protein"": 0.1, ""sugar"": 1.7, ""confidence"": 0.8}, {""id"": ""ingr_0000000194"", ""name"": ""blackberries"", ""grams"": 5, ""ml"": null, ""calories"": 2, ""fat"": 0.0, ""carb"": 0.5, ""protein"": 0.1, ""sugar"": 0.3, ""confidence"": 0.7}, {""id"": ""ingr_0000000195"", ""name"": ""raspberries"", ""grams"": 10, ""ml"": null, ""calories"": 5, ""fat"": 0.1, ""carb"": 1.2, ""protein"": 0.1, ""sugar"": 0.4, ""confidence"": 0.7}], ""total_calories"": 48, ""total_mass"": 130, ""total_fat"": 0.5, ""total_carb"": 11.8, ""total_protein"": 1.0, ""total_sugar"": 7.3, ""error"": null}"
dish_1559157919,gemini-2.5-flash,ok,,,,,,37.094574,64.000000,26.905426,72.531972,0.990958,3.200000,2.209042,222.919841,1.523364,6.500000,4.976636,326.687253,3.328461,3.800000,0.471539,14.166878,39.000000,105.000000,66.000000,169.230769,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Spinach"", ""grams"": 50.0, ""ml"": null, ""calories"": 12, ""fat"": 0.2, ""carb"": 2.0, ""protein"": 1.5, ""sugar"": 0.2, ""confidence"": 0.9}, {""id"": ""ingr_0000000002"", ""name"": ""Arugula"", ""grams"": 30.0, ""ml"": null, ""calories"": 8, ""fat"": 0.2, ""carb"": 1.1, ""protein"": 0.8, ""sugar"": 0.4, ""confidence"": 0.9}, {""id"": ""ingr_0000000003"", ""name"": ""Blueberries"", ""grams"": 20.0, ""ml"": null, ""calories"": 11, ""fat"": 0.1, ""carb"": 2.7, ""protein"": 0.1, ""sugar"": 1.9, ""confidence"": 0.9}, {""id"": ""ingr_0000000004"", ""name"": ""Walnuts"", ""grams"": 5.0, ""ml"": null, ""calories"": 33, ""fat"": 3.3, ""carb"": 0.7, ""protein"": 0.8, ""sugar"": 0.1, ""confidence"": 0.9}], ""total_calories"": 64, ""total_mass"": 105, ""total_fat"": 3.8, ""total_carb"": 6.5, ""total_protein"": 3.2, ""total_sugar"": 2.6, ""error"": null}"
dish_1558722707,gemini-2.5-flash,ok,,,,,,19.260000,12.600000,6.660000,34.579439,0.963000,0.630000,0.333000,34.579439,4.173000,2.730000,1.443000,34.579439,0.214000,0.140000,0.074000,34.579439,107.000000,70.000000,37.000000,34.579439,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""cherry tomatoes"", ""grams"": 70, ""ml"": null, ""calories"": 12.6, ""fat"": 0.14, ""carb"": 2.73, ""protein"": 0.63, ""sugar"": 1.89, ""confidence"": 1.0}], ""total_calories"": 12.6, ""total_mass"": 70, ""total_fat"": 0.14, ""total_carb"": 2.73, ""total_protein"": 0.63, ""total_sugar"": 1.89, ""error"": null}"
dish_1558375732,gemini-2.5-flash,ok,,,,,,45.540001,34.000000,11.540001,25.340362,0.462000,0.300000,0.162000,35.064935,11.880000,8.700000,3.180000,26.767677,0.132000,0.100000,0.032000,24.242424,66.000000,50.000000,16.000000,24.242424,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""grapes"", ""grams"": 50, ""ml"": null, ""calories"": 34, ""fat"": 0.1, ""carb"": 8.7, ""protein"": 0.3, ""sugar"": 7.3, ""confidence"": 1.0}], ""total_calories"": 34, ""total_mass"": 50, ""total_fat"": 0.1, ""total_carb"": 8.7, ""total_protein"": 0.3, ""total_sugar"": 7.3, ""error"": null}"
dish_1563997418,gemini-2.5-flash,ok,,,,,,608.703918,523.000000,85.703918,14.079738,34.666901,42.100000,7.433099,21.441487,24.548904,29.800000,5.251096,21.390348,43.175797,25.800000,17.375797,40.244299,400.000000,410.000000,10.000000,2.500000,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Beef steak"", ""grams"": 120, ""ml"": null, ""calories"": 300, ""fat"": 15, ""carb"": 0, ""protein"": 38, ""sugar"": 0, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Mixed greens"", ""grams"": 80, ""ml"": null, ""calories"": 20, ""fat"": 0.5, ""carb"": 3, ""protein"": 1.5, ""sugar"": 1, ""confidence"": 0.9}, {""id"": ""ingr_0000000194"", ""name"": ""Carrots"", ""grams"": 100, ""ml"": null, ""calories"": 41, ""fat"": 0.2, ""carb"": 9.6, ""protein"": 0.9, ""sugar"": 4.7, ""confidence"": 0.9}, {""id"": ""ingr_0000000195"", ""name"": ""Potatoes"", ""grams"": 80, ""ml"": null, ""calories"": 62, ""fat"": 0.1, ""carb"": 14.2, ""protein"": 1.7, ""sugar"": 0.6, ""confidence"": 0.8}, {""id"": ""ingr_0000000196"", ""name"": ""Vinaigrette dressing"", ""grams"": 30, ""ml"": null, ""calories"": 100, ""fat"": 10, ""carb"": 3, ""protein"": 0, ""sugar"": 2, ""confidence"": 0.8}], ""total_calories"": 523, ""total_mass"": 410, ""total_fat"": 25.8, ""total_carb"": 29.8, ""total_protein"": 42.1, ""total_sugar"": 8.3, ""error"": null}"
dish_1567526888,gemini-2.5-flash,ok,,,,,,479.179993,310.000000,169.179993,35.306147,47.294998,23.000000,24.294998,51.369064,51.193001,44.000000,7.193001,14.050751,7.590000,4.000000,3.590000,47.299078,816.000000,475.000000,341.000000,41.789216,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Cottage cheese"", ""grams"": 150, ""ml"": null, ""calories"": 150, ""fat"": 4, ""carb"": 6, ""protein"": 20, ""sugar"": 4, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Salsa verde"", ""grams"": 50, ""ml"": null, ""calories"": 25, ""fat"": 0, ""carb"": 5, ""protein"": 1, ""sugar"": 2, ""confidence"": 0.8}, {""id"": ""ingr_0000000194"", ""name"": ""Strawberries"", ""grams"": 75, ""ml"": null, ""calories"": 24, ""fat"": 0, ""carb"": 6, ""protein"": 0, ""sugar"": 4, ""confidence"": 0.9}, {""id"": ""ingr_0000000195"", ""name"": ""Watermelon"", ""grams"": 100, ""ml"": null, ""calories"": 30, ""fat"": 0, ""carb"": 8, ""protein"": 1, ""sugar"": 6, ""confidence"": 0.9}, {""id"": ""ingr_0000000196"", ""name"": ""Blueberries"", ""grams"": 20, ""ml"": null, ""calories"": 11, ""fat"": 0, ""carb"": 3, ""protein"": 0, ""sugar"": 2, ""confidence"": 0.9}, {""id"": ""ingr_0000000197"", ""name"": ""Roasted sweet potato"", ""grams"": 80, ""ml"": null, ""calories"": 70, ""fat"": 0, ""carb"": 16, ""protein"": 1, ""sugar"": 5, ""confidence"": 0.8}], ""total_calories"": 310, ""total_mass"": 475, ""total_fat"": 4, ""total_carb"": 44, ""total_protein"": 23, ""total_sugar"": 23, ""error"": null}"
dish_1561575506,gemini-2.5-flash,ok,,,,,,562.043274,500.500000,61.543274,10.949917,45.891098,41.800000,4.091098,8.914797,23.645262,28.400000,4.754738,20.108629,30.339838,22.900000,7.439838,24.521680,393.000000,380.000000,13.000000,3.307888,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Steak"", ""grams"": 150, ""ml"": null, ""calories"": 375, ""fat"": 22.5, ""carb"": 0, ""protein"": 37.5, ""sugar"": 0, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Roasted Potatoes"", ""grams"": 100, ""ml"": null, ""calories"": 93, ""fat"": 0.1, ""carb"": 21.4, ""protein"": 2.1, ""sugar"": 0.8, ""confidence"": 0.8}, {""id"": ""ingr_0000000194"", ""name"": ""Cauliflower"", ""grams"": 80, ""ml"": null, ""calories"": 20, ""fat"": 0.2, ""carb"": 4, ""protein"": 1.6, ""sugar"": 1.9, ""confidence"": 0.7}, {""id"": ""ingr_0000000195"", ""name"": ""Eggplant"", ""grams"": 50, ""ml"": null, ""calories"": 12.5, ""fat"": 0.1, ""carb"": 3, ""protein"": 0.6, ""sugar"": 1.5, ""confidence"": 0.7}], ""total_calories"": 500.5, ""total_mass"": 380, ""total_fat"": 22.9, ""total_carb"": 28.4, ""total_protein"": 41.8, ""total_sugar"": 4.2, ""error"": null}"
dish_1561405934,gemini-2.5-flash,ok,,,,,,287.331848,615.000000,327.668152,114.038229,25.268143,43.000000,17.731857,70.174753,21.346516,59.000000,37.653484,176.391707,11.362256,26.000000,14.637744,128.827796,243.000000,550.000000,307.000000,126.337449,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Cheese Pizza Slice"", ""grams"": 100, ""ml"": null, ""calories"": 266, ""fat"": 10, ""carb"": 33, ""protein"": 12, ""sugar"": 3, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Broccoli"", ""grams"": 150, ""ml"": null, ""calories"": 51, ""fat"": 1, ""carb"": 10, ""protein"": 4, ""sugar"": 2, ""confidence"": 0.9}, {""id"": ""ingr_0000000194"", ""name"": ""Mixed Green Salad"", ""grams"": 100, ""ml"": null, ""calories"": 15, ""fat"": 0, ""carb"": 3, ""protein"": 1, ""sugar"": 1, ""confidence"": 0.8}, {""id"": ""ingr_0000000195"", ""name"": ""Chicken with Sauce"", ""grams"": 120, ""ml"": null, ""calories"": 250, ""fat"": 15, ""carb"": 5, ""protein"": 25, ""sugar"": 2, ""confidence"": 0.8}, {""id"": ""ingr_0000000196"", ""name"": ""Roasted Carrots"", ""grams"": 80, ""ml"": null, ""calories"": 33, ""fat"": 0, ""carb"": 8, ""protein"": 1, ""sugar"": 4, ""confidence"": 0.9}], ""total_calories"": 615, ""total_mass"": 550, ""total_fat"": 26, ""total_carb"": 59, ""total_protein"": 43, ""total_sugar"": 12, ""error"": null}"
